"CUENTA_CONTABLE"|"FECHA"|"Empresa"|"Mov_Local"|"MOV_DOLAR"|"Balance_Final"|"Balance_Final_Dolar"
"1.1.1.01.6.004"|"2025-04-01"|beval|0|0|0|0
"1.1.1.01.6.004"|"2025-03-01"|beval|0|0|0|0
"1.1.1.01.6.004"|"2025-02-01"|beval|0|0|0|0
"1.1.1.01.6.004"|"2025-01-01"|beval|0|0|0|0
"1.1.1.01.6.004"|"2024-12-01"|beval|0|0|0|0
"1.1.1.01.6.004"|"2024-11-01"|beval|0|0|0|0
"1.1.1.01.6.004"|"2024-10-01"|beval|0|0|0|0
"1.1.1.01.6.004"|"2024-09-01"|beval|0|0|0|0
"1.1.1.01.6.004"|"2024-08-01"|beval|0|0|0|0
"1.1.1.01.6.004"|"2024-07-01"|beval|0|0|0|0
"1.1.1.01.6.004"|"2024-06-01"|beval|0|0|0|0
"1.1.1.01.6.004"|"2024-05-01"|beval|0|0|0|0
"1.1.1.01.6.004"|"2024-04-01"|beval|0|0|0|0
"1.1.1.01.6.004"|"2024-03-01"|beval|0|0|0|0
"1.1.1.01.6.004"|"2024-02-01"|beval|0|0|0|0
"1.1.1.01.6.004"|"2024-01-01"|beval|0|0|0|0
"1.1.1.01.6.004"|"2023-12-01"|beval|0|0|0|0
"1.1.1.01.6.004"|"2023-11-01"|beval|0|0|0|0
"1.1.1.01.6.004"|"2023-10-01"|beval|0|0|0|0
"1.1.1.01.6.004"|"2023-09-01"|beval|0|0|0|0
"1.1.1.01.6.004"|"2023-08-01"|beval|0|0|0|0
"1.1.1.01.6.004"|"2023-07-01"|beval|0|0|0|0
"1.1.1.01.6.004"|"2023-06-01"|beval|0|0|0|0
"1.1.1.01.6.004"|"2023-05-01"|beval|0|0|0|0
"1.1.1.01.6.004"|"2023-04-01"|beval|0|0|0|0
"1.1.1.01.6.004"|"2023-03-01"|beval|0|0|0|0
"1.1.1.01.6.004"|"2023-02-01"|beval|0|0|0|0
"1.1.1.01.6.004"|"2023-01-01"|beval|0|0|0|0
"1.1.1.01.6.995"|"2026-12-01"|beval|0|0|0|0
"1.1.1.01.6.995"|"2026-11-01"|beval|0|0|0|0
"1.1.1.01.6.995"|"2026-10-01"|beval|0|0|0|0
"1.1.1.01.6.995"|"2026-09-01"|beval|0|0|0|0
"1.1.1.01.6.995"|"2026-08-01"|beval|0|0|0|0
"1.1.1.01.6.995"|"2026-07-01"|beval|0|0|0|0
"1.1.1.01.6.995"|"2026-06-01"|beval|0|0|0|0
"1.1.1.01.6.995"|"2026-05-01"|beval|0|0|0|0
"1.1.1.01.6.995"|"2026-04-01"|beval|0|0|0|0
"1.1.1.01.6.995"|"2026-03-01"|beval|0|0|0|0
"1.1.1.01.6.995"|"2026-02-01"|beval|0|0|0|0
"1.1.1.01.6.995"|"2026-01-01"|beval|0|0|0|0
"1.1.1.01.6.995"|"2025-12-01"|beval|0|0|0|0
"1.1.1.01.6.995"|"2025-11-01"|beval|0|0|0|0
"1.1.1.01.6.995"|"2025-10-01"|beval|0|0|0|0
"1.1.1.01.6.995"|"2025-09-01"|beval|0|0|0|0
"1.1.1.01.6.995"|"2025-08-01"|beval|0|0|0|0
"1.1.1.01.6.995"|"2025-07-01"|beval|0|0|0|0
"1.1.1.01.6.995"|"2025-06-01"|beval|0|0|0|0
"1.1.1.01.6.995"|"2025-05-01"|beval|0|0|0|0
"1.1.1.01.6.995"|"2025-04-01"|beval|0|0|0|0
"1.1.1.01.6.995"|"2025-03-01"|beval|0|0|0|0
"1.1.1.01.6.995"|"2025-02-01"|beval|0|0|0|0
"1.1.1.01.6.995"|"2025-01-01"|beval|0|0|0|0
"1.1.1.01.6.995"|"2024-12-01"|beval|0|0|0|0
"1.1.1.01.6.995"|"2024-11-01"|beval|0|0|0|0
"1.1.1.01.6.995"|"2024-10-01"|beval|0|0|0|0
"1.1.1.01.6.995"|"2024-09-01"|beval|0|0|0|0
"1.1.1.01.6.995"|"2024-08-01"|beval|0|0|0|0
"1.1.1.01.6.995"|"2024-07-01"|beval|0|0|0|0
"1.1.1.01.6.995"|"2024-06-01"|beval|0|0|0|0
"1.1.1.01.6.995"|"2024-05-01"|beval|0|0|0|0
"1.1.1.01.6.995"|"2024-04-01"|beval|0|0|0|0
"1.1.1.01.6.995"|"2024-03-01"|beval|0|0|0|0
"1.1.1.01.6.995"|"2024-02-01"|beval|0|0|0|0
"1.1.1.01.6.995"|"2024-01-01"|beval|0|0|0|0
"1.1.1.01.6.995"|"2023-12-01"|beval|0|0|0|0
"1.1.1.01.6.995"|"2023-11-01"|beval|0|0|0|0
"1.1.1.01.6.995"|"2023-10-01"|beval|0|0|0|0
"1.1.1.01.6.995"|"2023-09-01"|beval|0|0|0|0
"1.1.1.01.6.995"|"2023-08-01"|beval|0|0|0|0
"1.1.1.01.6.995"|"2023-07-01"|beval|0|0|0|0
"1.1.1.01.6.995"|"2023-06-01"|beval|0|0|0|0
"1.1.1.01.6.995"|"2023-05-01"|beval|0|0|0|0
"1.1.1.01.6.995"|"2023-04-01"|beval|0|0|0|0
"1.1.1.01.6.995"|"2023-03-01"|beval|0|0|0|0
"1.1.1.01.6.995"|"2023-02-01"|beval|0|0|0|0
"1.1.1.01.6.995"|"2023-01-01"|beval|-145.076,53|0|0|0
"1.1.1.01.6.995"|"2022-12-01"|beval|123.268,15|0|145.076,53|0
"1.1.1.01.6.995"|"2022-11-01"|beval|3.987,78|0|21.808,38|0
"1.1.1.01.6.995"|"2022-10-01"|beval|4.939,91|0|17.820,6|0
"1.1.1.01.6.995"|"2022-09-01"|beval|-2.100,69|0|12.880,69|0
"1.1.1.01.6.995"|"2022-08-01"|beval|7.002,45|0|14.981,38|0
"1.1.1.01.6.995"|"2022-07-01"|beval|-8.722,58|0|7.978,93|0
"1.1.1.01.6.995"|"2022-06-01"|beval|16.701,51|0|16.701,51|0
"1.1.1.02.1.002"|"2026-12-01"|beval|0|0|20.784.870,94|29.418,1082
"1.1.1.02.1.002"|"2026-11-01"|beval|0|0|20.784.870,94|29.418,1082
"1.1.1.02.1.002"|"2026-10-01"|beval|0|0|20.784.870,94|29.418,1082
"1.1.1.02.1.002"|"2026-09-01"|beval|0|0|20.784.870,94|29.418,1082
"1.1.1.02.1.002"|"2026-08-01"|beval|11.803.825,6|17.873,1583|20.784.870,94|29.418,1082
"1.1.1.02.1.002"|"2026-07-01"|beval|-16.029.469,83|-22.232,7224|8.981.045,34|11.544,9499
"1.1.1.02.1.002"|"2026-06-01"|beval|11.620.426,7|15.731,731|25.010.515,17|33.777,6723
"1.1.1.02.1.002"|"2026-05-01"|beval|5.652.293,26|5.974,4979|13.390.088,47|18.045,9413
"1.1.1.02.1.002"|"2026-04-01"|beval|5.007.956,67|8.009,1836|7.737.795,21|12.071,4434
"1.1.1.02.1.002"|"2026-03-01"|beval|-5.985.550,33|-9.994,8191|2.729.838,54|4.062,2598
"1.1.1.02.1.002"|"2026-02-01"|beval|4.824.102,8|6.605,363|8.715.388,87|14.057,0789
"1.1.1.02.1.002"|"2026-01-01"|beval|-10.060.926,6|-16.118,998|3.891.286,07|7.451,7159
"1.1.1.02.1.002"|"2025-12-01"|beval|6.158.619,94|2.911,7537|13.952.212,67|23.570,7139
"1.1.1.02.1.002"|"2025-11-01"|beval|85.772,32|-3.979,2632|7.793.592,73|20.658,9602
"1.1.1.02.1.002"|"2025-10-01"|beval|4.919.408,53|15.381,4699|7.707.820,41|24.638,2234
"1.1.1.02.1.002"|"2025-09-01"|beval|1.135.834,1294|1.613,7152|2.788.411,88|9.256,7535
"1.1.1.02.1.002"|"2025-08-01"|beval|-788.611,7894|-6.606,2585|1.652.577,7506|7.643,0383
"1.1.1.02.1.002"|"2025-07-01"|beval|1.759.273,35|9.583,4278|2.441.189,54|14.249,2968
"1.1.1.02.1.002"|"2025-06-01"|beval|-1.610.160,38|-18.887,8784|681.916,19|4.665,869
"1.1.1.02.1.002"|"2025-05-01"|beval|914.323,62|7.689,5162|2.292.076,57|23.553,7474
"1.1.1.02.1.002"|"2025-04-01"|beval|1.212.217,1032|13.484,6939|1.377.752,95|15.864,2312
"1.1.1.02.1.002"|"2025-03-01"|beval|-621.369,6732|-9.868,7057|165.535,8468|2.379,5373
"1.1.1.02.1.002"|"2025-02-01"|beval|-1.322.073,73|-24.134,4196|786.905,52|12.248,243
"1.1.1.02.1.002"|"2025-01-01"|beval|1.096.371,43|16.919,5737|2.108.979,25|36.382,6626
"1.1.1.02.1.002"|"2024-12-01"|beval|816.401,53|15.341,7521|1.012.607,82|19.463,0889
"1.1.1.02.1.002"|"2024-11-01"|beval|-140.896,45|-3.798,9008|196.206,29|4.121,3368
"1.1.1.02.1.002"|"2024-10-01"|beval|135.416,88|2.455,7698|337.102,74|7.920,2376
"1.1.1.02.1.002"|"2024-09-01"|beval|-670.559,03|-18.337,8335|201.685,86|5.464,4678
"1.1.1.02.1.002"|"2024-08-01"|beval|-3.517.909,43|-96.105,3365|872.244,89|23.802,3013
"1.1.1.02.1.002"|"2024-07-01"|beval|3.306.317,35|90.169,6412|4.390.154,32|119.907,6378
"1.1.1.02.1.002"|"2024-06-01"|beval|1.279.795,03|35.101,2445|1.083.836,97|29.737,9966
"1.1.1.02.1.002"|"2024-05-01"|beval|-514.235,42|-14.100,8423|-195.958,06|-5.363,2479
"1.1.1.02.1.002"|"2024-04-01"|beval|298.002,74|19.209,2449|318.277,36|8.737,5944
"1.1.1.02.1.002"|"2024-03-01"|beval|-315.761,78|-8.741,9659|20.274,62|-10.471,6505
"1.1.1.02.1.002"|"2024-02-01"|beval|291.870,25|8.080,7038|336.036,4|-1.729,6846
"1.1.1.02.1.002"|"2024-01-01"|beval|-224.728,25|-6.257,7913|44.166,15|-9.810,3884
"1.1.1.02.1.002"|"2023-12-01"|beval|-331.937,44|-9.450,0064|268.894,4|-3.552,5971
"1.1.1.02.1.002"|"2023-11-01"|beval|621.159,88|17.506,4407|600.831,84|5.897,4093
"1.1.1.02.1.002"|"2023-10-01"|beval|-594.733,08|-17.264,1922|-20.328,04|-11.609,0314
"1.1.1.02.1.002"|"2023-09-01"|beval|316.962,11|8.766,1049|574.405,04|5.655,1608
"1.1.1.02.1.002"|"2023-08-01"|beval|-183.142,21|-7.009,6208|257.442,93|-3.110,9441
"1.1.1.02.1.002"|"2023-07-01"|beval|388.232,68|13.049,5261|440.585,14|3.898,6767
"1.1.1.02.1.002"|"2023-06-01"|beval|-474,48|-139,5868|52.352,46|-9.150,8494
"1.1.1.02.1.002"|"2023-05-01"|beval|-43.423,2|-1.869,77|52.826,94|-9.011,2626
"1.1.1.02.1.002"|"2023-04-01"|beval|-179.633|-7.373,1599|96.250,14|-7.141,4926
"1.1.1.02.1.002"|"2023-03-01"|beval|255.044,72|10.406,6942|275.883,14|231,6673
"1.1.1.02.1.002"|"2023-02-01"|beval|-219.604,42|-10.098,2038|20.838,42|-10.175,0269
"1.1.1.02.1.002"|"2023-01-01"|beval|102.639,42|2.978,1869|240.442,84|-76,8231
"1.1.1.02.1.002"|"2022-12-01"|beval|-197.151,17|-30.333,81|137.803,42|-3.055,01
"1.1.1.02.1.002"|"2022-11-01"|beval|218.030,88|12.504,7|334.954,59|27.278,8
"1.1.1.02.1.002"|"2022-10-01"|beval|-3.084,96|-1.549,96|116.923,71|14.774,1
"1.1.1.02.1.002"|"2022-09-01"|beval|49.581,77|5.691,36|120.008,67|16.324,06
"1.1.1.02.1.002"|"2022-08-01"|beval|2.954,12|-2.425,83|70.426,9|10.632,7
"1.1.1.02.1.002"|"2022-07-01"|beval|-29.526,63|-5.277,46|67.472,78|13.058,53
"1.1.1.02.1.002"|"2022-06-01"|beval|96.999,41|18.335,99|96.999,41|18.335,99
"1.1.1.02.1.003"|"2026-12-01"|beval|0|0|1.952.721,38|2.307,2047
"1.1.1.02.1.003"|"2026-11-01"|beval|0|0|1.952.721,38|2.307,2047
"1.1.1.02.1.003"|"2026-10-01"|beval|0|0|1.952.721,38|2.307,2047
"1.1.1.02.1.003"|"2026-09-01"|beval|0|0|1.952.721,38|2.307,2047
"1.1.1.02.1.003"|"2026-08-01"|beval|119.518,47|135,24|1.952.721,38|2.307,2047
"1.1.1.02.1.003"|"2026-07-01"|beval|1.742.863,75|2.049,94|1.833.202,91|2.171,9647
"1.1.1.02.1.003"|"2026-06-01"|beval|-2.733.505,99|-3.683,6966|90.339,16|122,0247
"1.1.1.02.1.003"|"2026-05-01"|beval|1.418.706,02|1.613,6166|2.823.845,15|3.805,7213
"1.1.1.02.1.003"|"2026-04-01"|beval|551.408,09|921,6716|1.405.139,13|2.192,1047
"1.1.1.02.1.003"|"2026-03-01"|beval|585.611,58|837,9823|853.731,04|1.270,4331
"1.1.1.02.1.003"|"2026-02-01"|beval|-767.669,73|-1.551,0597|268.119,46|432,4508
"1.1.1.02.1.003"|"2026-01-01"|beval|764.878,82|1.525,8375|1.035.789,19|1.983,5105
"1.1.1.02.1.003"|"2025-12-01"|beval|-20.319,45|-314,308|270.910,37|457,673
"1.1.1.02.1.003"|"2025-11-01"|beval|-22.517,12|-230,9171|291.229,82|771,981
"1.1.1.02.1.003"|"2025-10-01"|beval|-22.218,95|-112,4154|313.746,94|1.002,8981
"1.1.1.02.1.003"|"2025-09-01"|beval|-55.493,6976|-695,1554|335.965,89|1.115,3135
"1.1.1.02.1.003"|"2025-08-01"|beval|237.259,0876|910,3959|391.459,5876|1.810,4689
"1.1.1.02.1.003"|"2025-07-01"|beval|-108.871,34|-899,9347|154.200,5|900,073
"1.1.1.02.1.003"|"2025-06-01"|beval|172.788,44|872,2443|263.071,84|1.800,0077
"1.1.1.02.1.003"|"2025-05-01"|beval|-39.818,3764|-570,3025|90.283,4|927,7634
"1.1.1.02.1.003"|"2025-04-01"|beval|-31.379,8889|-823,1936|130.101,7764|1.498,0659
"1.1.1.02.1.003"|"2025-03-01"|beval|6.721,9953|-87,5862|161.481,6653|2.321,2595
"1.1.1.02.1.003"|"2025-02-01"|beval|57.149,1|724,9351|154.759,67|2.408,8457
"1.1.1.02.1.003"|"2025-01-01"|beval|-231.388,27|-4.639,6973|97.610,57|1.683,9106
"1.1.1.02.1.003"|"2024-12-01"|beval|295.274,31|5.615,219|328.998,84|6.323,6079
"1.1.1.02.1.003"|"2024-11-01"|beval|-70.513,52|-1.740,6867|33.724,53|708,3889
"1.1.1.02.1.003"|"2024-10-01"|beval|-83.182,96|-2.628,9011|104.238,05|2.449,0756
"1.1.1.02.1.003"|"2024-09-01"|beval|115.863,12|3.125,2673|187.421,01|5.077,9767
"1.1.1.02.1.003"|"2024-08-01"|beval|-159.130,52|-4.348,0536|71.557,89|1.952,7094
"1.1.1.02.1.003"|"2024-07-01"|beval|-630.838,17|-17.337,5471|230.688,41|6.300,763
"1.1.1.02.1.003"|"2024-06-01"|beval|912.047,07|25.021,0239|861.526,58|23.638,3101
"1.1.1.02.1.003"|"2024-05-01"|beval|-77.464,28|-2.122,3954|-50.520,49|-1.382,7138
"1.1.1.02.1.003"|"2024-04-01"|beval|76.197,54|2.108,1131|26.943,79|739,6816
