"CUENTA_CONTABLE"|"FECHA"|"Empresa"|"Mov_Local"|"MOV_DOLAR"|"Balance_Final"|"Balance_Final_Dolar"
"1.1.1.02.1.003"|"2023-07-01"|sillaca|30.722,7|778,09|67.283,62|2.083,08
"1.1.1.02.1.003"|"2023-06-01"|sillaca|36.560,92|1.304,99|36.560,92|1.304,99
"1.1.1.02.1.003"|"2023-05-01"|sillaca|0|0|0|0
"1.1.1.02.1.003"|"2023-04-01"|sillaca|0|0|0|0
"1.1.1.02.1.003"|"2023-03-01"|sillaca|0|0|0|0
"1.1.1.02.1.003"|"2023-02-01"|sillaca|0|0|0|0
"1.1.1.02.1.003"|"2023-01-01"|sillaca|0|0|0|0
"1.1.1.02.1.004"|"2026-12-01"|sillaca|0|0|986.068,72|1.078,9144
"1.1.1.02.1.004"|"2026-11-01"|sillaca|0|0|986.068,72|1.078,9144
"1.1.1.02.1.004"|"2026-10-01"|sillaca|0|0|986.068,72|1.078,9144
"1.1.1.02.1.004"|"2026-09-01"|sillaca|0|0|986.068,72|1.078,9144
"1.1.1.02.1.004"|"2026-08-01"|sillaca|-523.612,04|-707,69|986.068,72|1.078,9144
"1.1.1.02.1.004"|"2026-07-01"|sillaca|1.419.997,94|1.665,4114|1.509.680,76|1.786,6044
"1.1.1.02.1.004"|"2026-06-01"|sillaca|-2.451.537,72|-3.303,6325|89.682,82|121,193
"1.1.1.02.1.004"|"2026-05-01"|sillaca|1.783.516,04|2.242,7592|2.541.220,54|3.424,8255
"1.1.1.02.1.004"|"2026-04-01"|sillaca|-191.803,63|-230,8923|757.704,5|1.182,0663
"1.1.1.02.1.004"|"2026-03-01"|sillaca|43.987,87|-47,5579|949.508,13|1.412,9586
"1.1.1.02.1.004"|"2026-02-01"|sillaca|682.056,93|1.032,5898|905.520,26|1.460,5165
"1.1.1.02.1.004"|"2026-01-01"|sillaca|78.153,17|182,4414|223.463,33|427,9267
"1.1.1.02.1.004"|"2025-12-01"|sillaca|-151.975,68|-542,5505|145.310,16|245,4853
"1.1.1.02.1.004"|"2025-11-01"|sillaca|-453.942,59|-1.613,2826|297.285,84|788,0358
"1.1.1.02.1.004"|"2025-10-01"|sillaca|729.535,21|2.329,3029|751.228,43|2.401,3184
"1.1.1.02.1.004"|"2025-09-01"|sillaca|-428.728,43|-2.011,1481|21.693,22|72,0155
"1.1.1.02.1.004"|"2025-08-01"|sillaca|182.285,53|518,0462|450.421,65|2.083,1636
"1.1.1.02.1.004"|"2025-07-01"|sillaca|215.150,57|1.202,5752|268.136,12|1.565,1174
"1.1.1.02.1.004"|"2025-06-01"|sillaca|-98.236,56|-1.191,4406|52.985,55|362,5422
"1.1.1.02.1.004"|"2025-05-01"|sillaca|51.945,28|410,8529|151.222,11|1.553,9828
"1.1.1.02.1.004"|"2025-04-01"|sillaca|-158.005,48|-2.555,2422|99.276,83|1.143,1299
