"CUENTA_CONTABLE"|"FECHA"|"Empresa"|"Mov_Local"|"MOV_DOLAR"|"Balance_Final"|"Balance_Final_Dolar"
"1-01-01-01-01"|"2026-12-01"|cofersa|0|0|100.000|220,05
"1-01-01-01-01"|"2026-11-01"|cofersa|0|0|100.000|220,05
"1-01-01-01-01"|"2026-10-01"|cofersa|0|0|100.000|220,05
"1-01-01-01-01"|"2026-09-01"|cofersa|0|0|100.000|220,05
"1-01-01-01-01"|"2026-08-01"|cofersa|0|0|100.000|220,05
"1-01-01-01-01"|"2026-07-01"|cofersa|0|1,31|100.000|220,05
"1-01-01-01-01"|"2026-06-01"|cofersa|0|1,43|100.000|218,74
"1-01-01-01-01"|"2026-05-01"|cofersa|0|-1,53|100.000|217,31
"1-01-01-01-01"|"2026-04-01"|cofersa|-313.360|-664,69|100.000|218,84
"1-01-01-01-01"|"2026-03-01"|cofersa|0|11,92|413.360|883,53
"1-01-01-01-01"|"2026-02-01"|cofersa|-116.640|-189,73|413.360|871,61
"1-01-01-01-01"|"2026-01-01"|cofersa|-76.241,15|-147,71|530.000|1.061,34
"1-01-01-01-01"|"2025-12-01"|cofersa|0|-12,25|606.241,15|1.209,05
"1-01-01-01-01"|"2025-11-01"|cofersa|76.241,15|170,63|606.241,15|1.221,3
"1-01-01-01-01"|"2025-10-01"|cofersa|0|3,24|530.000|1.050,67
"1-01-01-01-01"|"2025-09-01"|cofersa|0|6,68|530.000|1.047,43
"1-01-01-01-01"|"2025-08-01"|cofersa|0|-1,84|530.000|1.040,75
"1-01-01-01-01"|"2025-07-01"|cofersa|0|-0,14|530.000|1.042,59
"1-01-01-01-01"|"2025-06-01"|cofersa|0|3,32|530.000|1.042,73
"1-01-01-01-01"|"2025-05-01"|cofersa|0|-3,9|530.000|1.039,41
"1-01-01-01-01"|"2025-04-01"|cofersa|0|-7,84|530.000|1.043,31
"1-01-01-01-01"|"2025-03-01"|cofersa|0|9,32|530.000|1.051,15
"1-01-01-01-01"|"2025-02-01"|cofersa|0|3,96|530.000|1.041,83
"1-01-01-01-01"|"2025-01-01"|cofersa|0|4,19|530.000|1.037,87
"1-01-01-01-01"|"2024-12-01"|cofersa|0|-2,41|530.000|1.033,68
"1-01-01-01-01"|"2024-11-01"|cofersa|0|8,18|530.000|1.036,09
"1-01-01-01-01"|"2024-10-01"|cofersa|0|14,27|530.000|1.027,91
"1-01-01-01-01"|"2024-09-01"|cofersa|0|-2,35|530.000|1.013,64
"1-01-01-01-01"|"2024-08-01"|cofersa|0|11,46|530.000|1.015,99
"1-01-01-01-01"|"2024-07-01"|cofersa|0|-8,04|530.000|1.004,53
"1-01-01-01-01"|"2024-06-01"|cofersa|0|-3,73|530.000|1.012,57
"1-01-01-01-01"|"2024-05-01"|cofersa|0|-41,88|530.000|1.016,3
"1-01-01-01-01"|"2024-04-01"|cofersa|0|-3,11|530.000|1.058,18
"1-01-01-01-01"|"2024-03-01"|cofersa|0|21,81|530.000|1.061,29
"1-01-01-01-01"|"2024-02-01"|cofersa|0|6,38|530.000|1.039,48
"1-01-01-01-01"|"2024-01-01"|cofersa|0|72,87|530.000|1.033,1
"1-01-01-01-01"|"2023-12-01"|cofersa|0|17,68|530.000|960,23
"1-01-01-01-01"|"2023-11-01"|cofersa|0|3,35|530.000|942,55
"1-01-01-01-01"|"2023-10-01"|cofersa|0|8,11|530.000|939,2
"1-01-01-01-01"|"2023-09-01"|cofersa|0|-1,06|530.000|931,09
"1-01-01-01-01"|"2023-08-01"|cofersa|0|11,85|530.000|932,15
"1-01-01-01-01"|"2023-07-01"|cofersa|0|0|530.000|920,3
"1-01-01-01-01"|"2023-06-01"|cofersa|0|0|530.000|920,3
"1-01-01-01-01"|"2023-05-01"|cofersa|0|4,9|530.000|920,3
"1-01-01-01-01"|"2023-04-01"|cofersa|0|-4,82|530.000|915,4
"1-01-01-01-01"|"2023-03-01"|cofersa|0|28,22|530.000|920,22
"1-01-01-01-01"|"2023-02-01"|cofersa|0|0|530.000|892
"1-01-01-01-01"|"2023-01-01"|cofersa|0|0|530.000|892
"1-01-01-01-01"|"2022-12-01"|cofersa|0|0,22|530.000|892
"1-01-01-01-01"|"2022-11-01"|cofersa|0|28,22|530.000|891,78
"1-01-01-01-01"|"2022-10-01"|cofersa|0|15,04|530.000|863,56
"1-01-01-01-01"|"2022-09-01"|cofersa|0|28,18|530.000|848,52
"1-01-01-01-01"|"2022-08-01"|cofersa|0|26,46|530.000|820,34
"1-01-01-01-01"|"2022-07-01"|cofersa|0|19,89|530.000|793,88
"1-01-01-01-01"|"2022-06-01"|cofersa|0|-3,57|530.000|773,99
"1-01-01-01-01"|"2022-05-01"|cofersa|0|-21,74|530.000|777,56
"1-01-01-01-01"|"2022-04-01"|cofersa|0|-3,15|530.000|799,3
"1-01-01-01-01"|"2022-03-01"|cofersa|0|-23,7|530.000|802,45
"1-01-01-01-01"|"2022-02-01"|cofersa|0|-3,31|530.000|826,15
"1-01-01-01-01"|"2022-01-01"|cofersa|0|0,12|530.000|829,46
"1-01-01-01-01"|"2021-12-01"|cofersa|0|-16,55|530.000|829,34
"1-01-01-01-01"|"2021-11-01"|cofersa|0|10,84|530.000|845,89
"1-01-01-01-01"|"2021-10-01"|cofersa|0|-15,34|530.000|835,05
"1-01-01-01-01"|"2021-09-01"|cofersa|0|-4,68|530.000|850,39
"1-01-01-01-01"|"2021-08-01"|cofersa|0|-4,08|530.000|855,07
"1-01-01-01-01"|"2021-07-01"|cofersa|0|-2,29|530.000|859,15
"1-01-01-01-01"|"2021-06-01"|cofersa|0|-2,85|530.000|861,44
"1-01-01-01-01"|"2021-05-01"|cofersa|0|0,18|530.000|864,29
"1-01-01-01-01"|"2021-04-01"|cofersa|0|-4,33|530.000|864,11
"1-01-01-01-01"|"2021-03-01"|cofersa|0|-0,28|530.000|868,44
"1-01-01-01-01"|"2021-02-01"|cofersa|0|-1,66|530.000|868,72
"1-01-01-01-01"|"2021-01-01"|cofersa|0|2,28|530.000|870,38
"1-01-01-01-01"|"2020-12-01"|cofersa|0|-14,97|530.000|868,1
"1-01-01-01-01"|"2020-11-01"|cofersa|0|6,66|530.000|883,07
"1-01-01-01-01"|"2020-10-01"|cofersa|0|-6,26|530.000|876,41
"1-01-01-01-01"|"2020-09-01"|cofersa|0|-15,32|530.000|882,67
"1-01-01-01-01"|"2020-08-01"|cofersa|0|-12,43|530.000|897,99
"1-01-01-01-01"|"2020-07-01"|cofersa|0|-7,31|530.000|910,42
"1-01-01-01-01"|"2020-06-01"|cofersa|0|-11,74|530.000|917,73
"1-01-01-01-01"|"2020-05-01"|cofersa|0|-9,55|530.000|929,47
"1-01-01-01-01"|"2020-04-01"|cofersa|0|24,44|530.000|939,02
"1-01-01-01-01"|"2020-03-01"|cofersa|0|-22,03|530.000|914,58
"1-01-01-01-01"|"2020-02-01"|cofersa|0|0,94|530.000|936,61
"1-01-01-01-01"|"2020-01-01"|cofersa|0|5,99|530.000|935,67
"1-01-01-01-01"|"2019-12-01"|cofersa|0|-18,61|530.000|929,68
"1-01-01-01-01"|"2019-11-01"|cofersa|0|34,28|530.000|948,29
"1-01-01-01-01"|"2019-10-01"|cofersa|0|-3,06|530.000|914,01
"1-01-01-01-01"|"2019-09-01"|cofersa|0|-16,59|530.000|917,07
"1-01-01-01-01"|"2019-08-01"|cofersa|0|-0,9|530.000|933,66
"1-01-01-01-01"|"2019-07-01"|cofersa|0|15,57|530.000|934,56
"1-01-01-01-01"|"2019-06-01"|cofersa|0|11,63|530.000|918,99
"1-01-01-01-01"|"2019-05-01"|cofersa|0|13,57|530.000|907,36
"1-01-01-01-01"|"2019-04-01"|cofersa|0|4,59|530.000|893,79
"1-01-01-01-01"|"2019-03-01"|cofersa|0|13,24|530.000|889,2
"1-01-01-01-01"|"2019-02-01"|cofersa|0|4,03|530.000|875,96
"1-01-01-01-01"|"2019-01-01"|cofersa|0|-8,73|530.000|871,93
"1-01-01-01-01"|"2018-12-01"|cofersa|0|-8,38|530.000|880,66
"1-01-01-01-01"|"2018-11-01"|cofersa|0|10,39|530.000|889,04
"1-01-01-01-01"|"2018-10-01"|cofersa|0|-36,53|530.000|878,65
"1-01-01-01-01"|"2018-09-01"|cofersa|0|-15,4|530.000|915,18
"1-01-01-01-01"|"2018-08-01"|cofersa|0|-10,09|530.000|930,58
"1-01-01-01-01"|"2018-07-01"|cofersa|0|0,02|530.000|940,67
"1-01-01-01-01"|"2018-06-01"|cofersa|0|0,1|530.000|940,65
"1-01-01-01-01"|"2018-05-01"|cofersa|0|-2,44|530.000|940,55
"1-01-01-01-01"|"2018-04-01"|cofersa|0|0,6|530.000|942,99
"1-01-01-01-01"|"2018-03-01"|cofersa|0|7,84|530.000|942,39
"1-01-01-01-01"|"2018-02-01"|cofersa|0|-1,18|530.000|934,55
"1-01-01-01-01"|"2018-01-01"|cofersa|0|0,03|530.000|935,73
"1-01-01-01-01"|"2017-12-01"|cofersa|530.000|935,7|530.000|935,7
"1-01-01-01-02"|"2026-12-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2026-11-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2026-10-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2026-09-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2026-08-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2026-07-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2026-06-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2026-05-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2026-04-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2026-03-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2026-02-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2026-01-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2025-12-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2025-11-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2025-10-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2025-09-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2025-08-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2025-07-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2025-06-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2025-05-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2025-04-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2025-03-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2025-02-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2025-01-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2024-12-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2024-11-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2024-10-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2024-09-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2024-08-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2024-07-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2024-06-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2024-05-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2024-04-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2024-03-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2024-02-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2024-01-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2023-12-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2023-11-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2023-10-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2023-09-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2023-08-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2023-07-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2023-06-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2023-05-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2023-04-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2023-03-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2023-02-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2023-01-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2022-12-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2022-11-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2022-10-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2022-09-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2022-08-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2022-07-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2022-06-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2022-05-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2022-04-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2022-03-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2022-02-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2022-01-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2021-12-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2021-11-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2021-10-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2021-09-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2021-08-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2021-07-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2021-06-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2021-05-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2021-04-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2021-03-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2021-02-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2021-01-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2020-12-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2020-11-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2020-10-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2020-09-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2020-08-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2020-07-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2020-06-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2020-05-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2020-04-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2020-03-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2020-02-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2020-01-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2019-12-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2019-11-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2019-10-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2019-09-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2019-08-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2019-07-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2019-06-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2019-05-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2019-04-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2019-03-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2019-02-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2019-01-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2018-12-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2018-11-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2018-10-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2018-09-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2018-08-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2018-07-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2018-06-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2018-05-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2018-04-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2018-03-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2018-02-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2018-01-01"|cofersa|0|0|0|0
"1-01-01-01-02"|"2017-12-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2026-12-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2026-11-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2026-10-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2026-09-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2026-08-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2026-07-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2026-06-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2026-05-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2026-04-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2026-03-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2026-02-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2026-01-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2025-12-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2025-11-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2025-10-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2025-09-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2025-08-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2025-07-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2025-06-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2025-05-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2025-04-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2025-03-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2025-02-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2025-01-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2024-12-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2024-11-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2024-10-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2024-09-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2024-08-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2024-07-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2024-06-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2024-05-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2024-04-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2024-03-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2024-02-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2024-01-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2023-12-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2023-11-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2023-10-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2023-09-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2023-08-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2023-07-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2023-06-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2023-05-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2023-04-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2023-03-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2023-02-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2023-01-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2022-12-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2022-11-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2022-10-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2022-09-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2022-08-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2022-07-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2022-06-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2022-05-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2022-04-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2022-03-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2022-02-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2022-01-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2021-12-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2021-11-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2021-10-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2021-09-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2021-08-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2021-07-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2021-06-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2021-05-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2021-04-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2021-03-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2021-02-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2021-01-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2020-12-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2020-11-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2020-10-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2020-09-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2020-08-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2020-07-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2020-06-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2020-05-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2020-04-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2020-03-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2020-02-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2020-01-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2019-12-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2019-11-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2019-10-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2019-09-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2019-08-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2019-07-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2019-06-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2019-05-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2019-04-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2019-03-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2019-02-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2019-01-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2018-12-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2018-11-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2018-10-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2018-09-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2018-08-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2018-07-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2018-06-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2018-05-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2018-04-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2018-03-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2018-02-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2018-01-01"|cofersa|0|0|0|0
"1-01-01-01-03"|"2017-12-01"|cofersa|0|0|0|0
"1-01-01-01-04"|"2026-12-01"|cofersa|0|0|0|0
"1-01-01-01-04"|"2026-11-01"|cofersa|0|0|0|0
"1-01-01-01-04"|"2026-10-01"|cofersa|0|0|0|0
"1-01-01-01-04"|"2026-09-01"|cofersa|0|0|0|0
"1-01-01-01-04"|"2026-08-01"|cofersa|0|0|0|0
"1-01-01-01-04"|"2026-07-01"|cofersa|0|0|0|0
"1-01-01-01-04"|"2026-06-01"|cofersa|0|0|0|0
"1-01-01-01-04"|"2026-05-01"|cofersa|0|0|0|0
"1-01-01-01-04"|"2026-04-01"|cofersa|0|0|0|0
"1-01-01-01-04"|"2026-03-01"|cofersa|0|0|0|0
"1-01-01-01-04"|"2026-02-01"|cofersa|0|0|0|0
"1-01-01-01-04"|"2026-01-01"|cofersa|0|0|0|0
"1-01-01-01-04"|"2025-12-01"|cofersa|0|0|0|0
"1-01-01-01-04"|"2025-11-01"|cofersa|0|0|0|0
"1-01-01-01-04"|"2025-10-01"|cofersa|0|0|0|0
"1-01-01-01-04"|"2025-09-01"|cofersa|0|0|0|0
"1-01-01-01-04"|"2025-08-01"|cofersa|0|0|0|0
"1-01-01-01-04"|"2025-07-01"|cofersa|0|0|0|0
"1-01-01-01-04"|"2025-06-01"|cofersa|0|0|0|0
"1-01-01-01-04"|"2025-05-01"|cofersa|0|0|0|0
"1-01-01-01-04"|"2025-04-01"|cofersa|-530.000|-1.051,15|0|0
"1-01-01-01-04"|"2025-03-01"|cofersa|0|9,32|530.000|1.051,15
"1-01-01-01-04"|"2025-02-01"|cofersa|0|3,96|530.000|1.041,83
"1-01-01-01-04"|"2025-01-01"|cofersa|0|4,19|530.000|1.037,87
"1-01-01-01-04"|"2024-12-01"|cofersa|0|-2,41|530.000|1.033,68
"1-01-01-01-04"|"2024-11-01"|cofersa|0|8,18|530.000|1.036,09
"1-01-01-01-04"|"2024-10-01"|cofersa|0|14,27|530.000|1.027,91
"1-01-01-01-04"|"2024-09-01"|cofersa|0|-2,35|530.000|1.013,64
"1-01-01-01-04"|"2024-08-01"|cofersa|0|11,46|530.000|1.015,99
"1-01-01-01-04"|"2024-07-01"|cofersa|0|-8,04|530.000|1.004,53
"1-01-01-01-04"|"2024-06-01"|cofersa|0|-3,73|530.000|1.012,57
"1-01-01-01-04"|"2024-05-01"|cofersa|0|-41,88|530.000|1.016,3
"1-01-01-01-04"|"2024-04-01"|cofersa|0|-3,11|530.000|1.058,18
"1-01-01-01-04"|"2024-03-01"|cofersa|0|21,81|530.000|1.061,29
"1-01-01-01-04"|"2024-02-01"|cofersa|0|6,38|530.000|1.039,48
"1-01-01-01-04"|"2024-01-01"|cofersa|0|72,87|530.000|1.033,1
"1-01-01-01-04"|"2023-12-01"|cofersa|0|17,68|530.000|960,23
"1-01-01-01-04"|"2023-11-01"|cofersa|0|3,35|530.000|942,55
"1-01-01-01-04"|"2023-10-01"|cofersa|0|8,11|530.000|939,2
"1-01-01-01-04"|"2023-09-01"|cofersa|0|-1,06|530.000|931,09
"1-01-01-01-04"|"2023-08-01"|cofersa|0|11,85|530.000|932,15
"1-01-01-01-04"|"2023-07-01"|cofersa|0|0|530.000|920,3
"1-01-01-01-04"|"2023-06-01"|cofersa|0|0|530.000|920,3
"1-01-01-01-04"|"2023-05-01"|cofersa|0|4,9|530.000|920,3
"1-01-01-01-04"|"2023-04-01"|cofersa|0|-4,82|530.000|915,4
"1-01-01-01-04"|"2023-03-01"|cofersa|0|28,22|530.000|920,22
"1-01-01-01-04"|"2023-02-01"|cofersa|0|0|530.000|892
"1-01-01-01-04"|"2023-01-01"|cofersa|0|0|530.000|892
"1-01-01-01-04"|"2022-12-01"|cofersa|0|0,22|530.000|892
"1-01-01-01-04"|"2022-11-01"|cofersa|0|28,22|530.000|891,78
"1-01-01-01-04"|"2022-10-01"|cofersa|0|15,04|530.000|863,56
"1-01-01-01-04"|"2022-09-01"|cofersa|0|28,18|530.000|848,52
"1-01-01-01-04"|"2022-08-01"|cofersa|0|26,46|530.000|820,34
