"CUENTA_CONTABLE"|"FECHA"|"Empresa"|"Mov_Local"|"MOV_DOLAR"|"Balance_Final"|"Balance_Final_Dolar"
"1.1.1.01.6.001"|"2024-07-01"|febeca|0|0|0|0
"1.1.1.01.6.001"|"2024-06-01"|febeca|0|0|0|0
"1.1.1.01.6.001"|"2024-05-01"|febeca|0|0|0|0
"1.1.1.01.6.001"|"2024-04-01"|febeca|-111.933,4967|-3.084,45|0|0
"1.1.1.01.6.001"|"2024-03-01"|febeca|-1.011.304,6772|-28.004|111.933,4967|3.084,45
"1.1.1.01.6.001"|"2024-02-01"|febeca|495.603,1673|13.752|1.123.238,1739|31.088,45
"1.1.1.01.6.001"|"2024-01-01"|febeca|-83.116,7796|-2.429|627.635,0066|17.336,45
"1.1.1.01.6.001"|"2023-12-01"|febeca|-2.419.151,822|-68.416|710.751,7862|19.765,45
"1.1.1.01.6.001"|"2023-11-01"|febeca|1.258.429,7432|34.905|3.129.903,6082|88.181,45
"1.1.1.01.6.001"|"2023-10-01"|febeca|217.111,3112|5.220|1.871.473,865|53.276,45
"1.1.1.01.6.001"|"2023-09-01"|febeca|411.798,4235|9.833|1.654.362,5538|48.056,45
"1.1.1.01.6.001"|"2023-08-01"|febeca|217.422,9503|2.899|1.242.564,1303|38.223,45
"1.1.1.01.6.001"|"2023-07-01"|febeca|-119.249,19|-5.523|1.025.141,18|35.324,45
"1.1.1.01.6.001"|"2023-06-01"|febeca|1.144.390,37|40.847,45|1.144.390,37|40.847,45
"1.1.1.01.6.001"|"2023-05-01"|febeca|0|0|0|0
"1.1.1.01.6.001"|"2023-04-01"|febeca|0|0|0|0
"1.1.1.01.6.001"|"2023-03-01"|febeca|0|0|0|0
"1.1.1.01.6.001"|"2023-02-01"|febeca|0|0|0|0
"1.1.1.01.6.001"|"2023-01-01"|febeca|0|0|0|0
"1.1.1.01.6.002"|"2026-12-01"|febeca|0|0|0|0
"1.1.1.01.6.002"|"2026-11-01"|febeca|0|0|0|0
"1.1.1.01.6.002"|"2026-10-01"|febeca|0|0|0|0
"1.1.1.01.6.002"|"2026-09-01"|febeca|0|0|0|0
"1.1.1.01.6.002"|"2026-08-01"|febeca|0|0|0|0
"1.1.1.01.6.002"|"2026-07-01"|febeca|0|0|0|0
"1.1.1.01.6.002"|"2026-06-01"|febeca|0|0|0|0
"1.1.1.01.6.002"|"2026-05-01"|febeca|0|0|0|0
"1.1.1.01.6.002"|"2026-04-01"|febeca|0|0|0|0
"1.1.1.01.6.002"|"2026-03-01"|febeca|0|0|0|0
"1.1.1.01.6.002"|"2026-02-01"|febeca|0|0|0|0
"1.1.1.01.6.002"|"2026-01-01"|febeca|0|0|0|0
"1.1.1.01.6.002"|"2025-12-01"|febeca|0|0|0|0
"1.1.1.01.6.002"|"2025-11-01"|febeca|0|0|0|0
"1.1.1.01.6.002"|"2025-10-01"|febeca|0|0|0|0
"1.1.1.01.6.002"|"2025-09-01"|febeca|0|0|0|0
"1.1.1.01.6.002"|"2025-08-01"|febeca|0|0|0|0
"1.1.1.01.6.002"|"2025-07-01"|febeca|0|0|0|0
"1.1.1.01.6.002"|"2025-06-01"|febeca|0|0|0|0
"1.1.1.01.6.002"|"2025-05-01"|febeca|0|0|0|0
"1.1.1.01.6.002"|"2025-04-01"|febeca|0|0|0|0
"1.1.1.01.6.002"|"2025-03-01"|febeca|0|0|0|0
"1.1.1.01.6.002"|"2025-02-01"|febeca|0|0|0|0
"1.1.1.01.6.002"|"2025-01-01"|febeca|0|0|0|0
"1.1.1.01.6.002"|"2024-12-01"|febeca|0|0|0|0
"1.1.1.01.6.002"|"2024-11-01"|febeca|0|0|0|0
"1.1.1.01.6.002"|"2024-10-01"|febeca|0|0|0|0
"1.1.1.01.6.002"|"2024-09-01"|febeca|0|0|0|0
"1.1.1.01.6.002"|"2024-08-01"|febeca|0|0|0|0
"1.1.1.01.6.002"|"2024-07-01"|febeca|0|0|0|0
"1.1.1.01.6.002"|"2024-06-01"|febeca|0|0|0|0
"1.1.1.01.6.002"|"2024-05-01"|febeca|-808,2974|-22,19|0|0
"1.1.1.01.6.002"|"2024-04-01"|febeca|-14.129,6832|-389,44|808,2974|22,19
